,id,source,url
295,295,b'The Siasat Daily',b'https://www.siasat.com/lok-sabha-polls-3rd-phase-over-39-polling-recorded-till-1-pm-3021988/'
296,296,b'The Siasat Daily',b'https://www.siasat.com/people-queue-up-at-karnataka-polling-stations-yediyurappa-family-casts-vote-3021708/'
297,297,b'The Siasat Daily',b'https://www.siasat.com/sit-not-going-abroad-to-bring-prajwal-revanna-back-karnataka-home-minister-3024733/'
298,298,b'The Siasat Daily',b'https://www.siasat.com/notice-issued-to-prajwal-revanna-in-sex-scandal-case-pralhad-joshi-3032683/'
299,299,b'The Siasat Daily',b'https://www.siasat.com/karnataka-hindu-priest-accuses-bjp-of-using-neha-hiremath-murder-case-for-political-gains-3021100/'
300,300,b'Yahoo! Finance',b'https://ca.finance.yahoo.com/news/insight-modis-bjp-plans-win-020000292.html'
301,301,b'Yahoo News',b'https://sg.news.yahoo.com/india-bjps-election-videos-targeting-112425609.html'
302,302,b'ETCFO.com',b'https://cfo.economictimes.indiatimes.com/news/economy/indias-employment-data-pm-modis-naukri-numbers-appraisal-spars-with-congress-in-election-fray/110382651'
303,303,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/madhya-pradesh/ls-polls-its-candidate-gone-to-bjp-congress-urges-voters-to-hit-nota-in-indore/articleshow/109789209.cms'
304,304,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/rajiv-left-numerous-legacies-like-1991-manifesto-which-talked-about-liberalisation-jairam-ramesh/articleshow/110291101.cms'
305,305,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/this-election-is-for-modis-mission-not-ambition-says-pm-dares-cong-to-restore-article-370/articleshow/109790114.cms'
306,306,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/karnataka/j-p-nadda-amit-malviya-summoned-by-bengaluru-police-over-social-media-post/articleshow/109952406.cms'
307,307,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/uttar-pradesh/up-rahul-akhilesh-leave-stage-without-addressing-rally-amid-stampede-like-situation/articleshow/110251282.cms'
308,308,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/uttar-pradesh/people-united-against-divisive-and-appeasement-policies-of-congress-and-indi-alliance-says-cm-yogi/articleshow/110202993.cms'
309,309,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/uttar-pradesh/congress-manifesto-representing-muslim-league-up-cm-adityanath/articleshow/109952308.cms'
310,310,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/sp-global-ratings-report-on-india-stamp-of-authority-on-success-of-centres-policies-bjp/articleshow/110563132.cms'
311,311,b'Economic Times',b'https://economictimes.indiatimes.com/news/india/cant-devise-policy-in-middle-of-polls-trust-eci-to-take-action-delhi-hc-on-deepfake-videos/articleshow/109791042.cms'
312,312,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/uttar-pradesh/lok-sabha-elections-rahul-gandhi-can-be-scared-of-atom-bomb-bjp-is-not-says-amit-shah/articleshow/110052659.cms'
313,313,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/uttar-pradesh/feels-pity-for-smriti-irani-as-she-will-now-lose-to-rahul-gandhis-pa-in-amethi-sanjay-raut/articleshow/109835368.cms'
314,314,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/telangana/lok-sabha-poll-contest-between-vote-for-development-and-vote-for-jihad-amit-shah/articleshow/109983179.cms'
315,315,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/west-bengal/nobody-can-overturn-sc-verdict-on-ram-mandir-stop-caa-implementation-pm-modi-gives-five-guarantees-to-bengal/articleshow/110052422.cms'
316,316,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/maharashtra/ls-polls-ahead-of-remaining-two-phases-in-maharashtra-focus-shifts-to-onion-belt/articleshow/109983024.cms'
317,317,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/amit-shahs-doctored-video-delhi-police-issues-notices-to-12-more-people/articleshow/109736444.cms'
318,318,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/pm-modi-should-break-silence-on-socio-economic-census-jairam-ramesh/articleshow/110010082.cms'
319,319,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/congress-will-increase-reservation-quota-beyond-50-percent-claims-jairam-ramesh/videoshow/109791414.cms'
320,320,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/choose-jobs-not-hate-rahul-gandhi-promises-to-fill-30-lakh-vacant-govt-jobs-from-aug-15/articleshow/109985040.cms'
321,321,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/lok-sabha-elections-2024-phase-3-voters-turnout-constituency-wise-voting-percentage/articleshow/109903544.cms'
322,322,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/aiyar-pitroda-and-raut-jokers-no-one-takes-them-seriously-former-mp-cm-shivraj-singh-chouhan/articleshow/110010200.cms'
323,323,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/uttar-pradesh/they-will-run-bulldozer-on-ram-temple-pm-modi-blasts-congress-sp-combine-in-ups-barabanki/articleshow/110201842.cms'
324,324,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/lok-sabha-elections-2024-phase-5-from-rahul-gandhi-to-smriti-irani-and-piyush-goyal-here-are-top-candidates-and-constituencies/articleshow/110251156.cms'
325,325,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/bihar/where-have-patnas-smart-city-namami-gange-funds-disappeared-congress-jabs-bjp/articleshow/110415991.cms'
326,326,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/bjp-takes-up-debate-challenge-with-rahul-gandhi-proposes-bjym-vice-president-abhinav-prakash/videoshow/110100138.cms'
327,327,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/what-action-was-taken-over-rahul-gandhis-fake-videos-congress-asks-home-minister-amit-shah/articleshow/109735892.cms'
328,328,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/west-bengal/fate-of-adhir-ranjan-chowdhury-dilip-ghosh-mahua-moitra-to-be-decided-in-fourth-phase-ls-polls-in-bengal/articleshow/110052981.cms'
329,329,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/bjp-policies-have-caused-huge-losses-to-small-businesses-priyanka-gandhi/articleshow/110530914.cms'
330,330,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/rahul-gandhi-pays-tribute-to-sidhu-moose-wala-on-punjabi-singers-death-anniversary/articleshow/110529675.cms'
331,331,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/karnataka/prajwal-revanna-sex-videos-heres-why-congress-delayed-action-after-poll-date/articleshow/109755376.cms'
332,332,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/pm-should-clarify-whether-he-will-remove-50-reservation-limit-on-scs-sts-and-obcs-or-not-says-jairam-ramesh/articleshow/109837469.cms'
333,333,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/come-back-to-karnataka-face-investigation-kumaraswamy-appeals-to-prajwal-revanna/articleshow/110291673.cms'
334,334,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/delhi/no-india-bloc-member-supports-sam-pitrodas-racist-remarks-aap-mp-sanjay-singh/articleshow/109951770.cms'
335,335,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/sam-pitrodas-racist-idea-of-india-pm-modi-lashes-out-says-wont-tolerate-disrespect-of-countrymen/videoshow/109951807.cms'
336,336,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/rs-1-4-lakh-crore-the-cost-parties-are-paying-to-woo-voters-in-the-worlds-biggest-elections/articleshow/110196142.cms'
337,337,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/bjp-will-scrap-constitution-if-voted-to-power-rahul-gandhi/articleshow/110529566.cms'
338,338,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/telangana/will-rahul-gandhi-apologise-to-dalits-asks-amit-malviya-after-telangana-police-files-closure-in-rohith-vemula-death-case/articleshow/109831556.cms'
339,339,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/uttar-pradesh/injustice-to-voters-of-wayanad-cpis-annie-raja-on-rahul-gandhis-raebareli-candidature/articleshow/109831693.cms'
340,340,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/cannot-fail-to-see-a-politician-dabbling-in-my-beloved-game-chess-czar-kasparov-takes-veiled-dig-at-rahul-gandhi/articleshow/109831805.cms'
341,341,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/delhi/environmental-pollution-in-delhi-to-be-priority-of-india-bloc-jairam-ramesh/articleshow/110209849.cms'
342,342,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/karnataka/jds-suspends-prajwal-revanna-from-party-over-obscene-videos/articleshow/109737680.cms'
343,343,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/uttar-pradesh/under-modi-govt-implementation-of-bundelkhand-package-plagued-by-rampant-corruption-congress/articleshow/110209687.cms'
344,344,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/uttar-pradesh/up-cm-yogi-adityanaths-bulldozer-against-reservation-for-dalits-backwards-congress-hits-back-at-pm-modi/articleshow/110209588.cms'
345,345,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/uttar-pradesh/pm-modi-jabs-congress-india-bloc-party-aims-just-50-seats-to-save-honour-alliance-already-defeated/articleshow/110209421.cms'
346,346,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/uttar-pradesh/india-bloc-storm-arriving-in-uttar-pradesh-modi-will-not-become-pm-rahul-gandhi/articleshow/110004576.cms'
347,347,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/karnataka/congress-wants-to-politicise-it-says-karnataka-bjp-chief-by-vijayendra-over-obscene-video-case/articleshow/109910441.cms'
348,348,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/uttar-pradesh/pm-using-imagination-in-his-speeches-not-speaking-on-basis-of-facts-priyanka-gandhi/articleshow/109953889.cms'
349,349,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/amit-shahs-fake-video-case-congress-arun-reddy-in-three-days-police-custody-party-alleges-misuse-of-power/articleshow/109832378.cms'
350,350,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/congress-sp-will-run-bulldozer-over-ram-temple-if-voted-to-power-pm-modi/articleshow/110208328.cms'
351,351,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/uttar-pradesh/home-minister-shah-attacks-priyanka-gandhi-for-calling-rae-bareli-family-seat/articleshow/110208218.cms'
352,352,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/congress-claims-kharges-helicopter-checked-in-bihar-says-poll-officials-targeting-opposition-leaders/articleshow/110051002.cms'
353,353,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/andhra-pradesh/lok-sabha-elections-unemployment-water-crisis-top-issues-in-kurnool-in-tirupati-polarisation-and-corruption-wary-ysrcp/articleshow/110050910.cms'
354,354,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/narendra-modi-govt-anti-msme-thousands-of-small-business-shut-down-in-10-years-congress/articleshow/110090720.cms'
355,355,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/are-you-ready-to-retire-at-age-of-75-telangana-chief-minister-revanth-reddy-asks-pm-modi/articleshow/110027060.cms'
356,356,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/if-bjp-comes-to-power-again-at-centre-democracy-will-be-in-danger-shashi-tharoor/articleshow/110433631.cms'
357,357,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/uttar-pradesh/rahul-gandhi-promises-equal-treatment-to-amethi-rae-bareli-if-gets-elected/articleshow/110206531.cms'
358,358,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/west-bengal/pro-tmc-academics-urge-president-droupadi-murmu-to-look-into-comments-by-pm-modi-about-black-money/articleshow/110333958.cms'
359,359,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/uttar-pradesh/india-bloc-parties-will-undo-work-done-by-modi-claims-pm-in-uttar-pradeshs-shravasti/articleshow/110333747.cms'
360,360,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/west-bengal/bjp-paying-money-to-buy-votes-mamata-banerjee/articleshow/109952604.cms'
361,361,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/bjps-sambit-patra-apologises-for-his-jagannath-is-modis-bhakt-comment/articleshow/110287508.cms'
362,362,b'Economic Times',b'https://economictimes.indiatimes.com/news/india/cbi-summons-shajahans-absconding-brother-in-land-grab-case/articleshow/109753850.cms'
363,363,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/odisha-congress-nominee-may-upset-bjp-and-bjds-poll-math-in-balasore/articleshow/110444530.cms'
364,364,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/congress-questions-pm-modi-on-agnipath-scheme-accuses-his-govt-of-betraying-youth/articleshow/110086777.cms'
365,365,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/west-bengal/west-bengal-deprived-by-centre-for-last-10-years-says-abhishek-banerjee/articleshow/110036579.cms'
366,366,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/denied-party-funding-congress-puri-lok-sabha-candidate-sucharita-mohanty-returns-ticket/articleshow/109834309.cms'
367,367,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/maharashtra/in-mumbai-north-piyush-goyal-challenges-outsider-tag-against-bhoomi-putra-bhushan-patil/articleshow/110205135.cms'
368,368,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/karnataka/rahul-gandhi-writes-to-karnataka-cm-over-prajwal-revanna-scandal-says-women-are-bearing-the-brunt-of-pms-action/articleshow/109834308.cms'
369,369,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/india-bloc-pm-will-be-first-among-equals-all-oppn-parties-will-join-hands-after-polls-shashi-tharoor/articleshow/109834383.cms'
370,370,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/indias-employment-data-pm-modis-naukri-numbers-appraisal-spars-with-congress-in-election-fray/articleshow/110381219.cms'
371,371,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/rahul-gandhi-remembers-father-rajiv-gandhi-on-his-death-anniversary-says-your-dreams-are-my-dreams/articleshow/110289556.cms'
372,372,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/lok-sabha-elections-will-definitely-win-from-gurdaspur-seat-says-congress-candidate-sukhjinder-randhawa/articleshow/109981637.cms'
373,373,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/bihar/cong-rjd-leaders-did-not-attend-ram-temple-consecration-because-of-ghushpathiye-vote-bank-amit-shah/articleshow/110250645.cms'
374,374,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/uttar-pradesh/pm-modi-has-given-countrys-entire-wealth-to-four-or-five-rich-people-priyanka-gandhi/articleshow/110054528.cms'
375,375,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/rahul-gandhi-calls-pm-puppet-king-of-tempo-billionaires/articleshow/110034592.cms'
376,376,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/uttar-pradesh/sonia-gandhi-spent-more-than-70-pc-of-mp-funds-on-minorities-amit-shah-in-raebareli/articleshow/110054904.cms'
377,377,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/why-prashant-kishore-and-karan-thapar-are-trending-on-social-media/articleshow/110351364.cms'
378,378,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/uttar-pradesh/ls-polls-employment-traffic-major-issues-in-ups-jaunpur-constituency/articleshow/110352606.cms'
379,379,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/karnataka/priyanka-gandhi-vadra-attacks-modi-govt-over-covid-vaccine/articleshow/109843256.cms'
380,380,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/bihar/at-bihar-rally-modi-targets-lalu-on-godhra-incident-oppn-parties-on-quotas/articleshow/109843386.cms'
381,381,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/rahul-gandhi-should-apologise-for-politicising-rohith-vemulas-suicide-sitharaman/articleshow/109843489.cms'
382,382,b'Economic Times',b'https://economictimes.indiatimes.com/news/india/in-pictures-pm-modi-performs-surya-arghya-at-vivekananda-rock-memorial-in-kanniyakumari/articleshow/110588297.cms'
383,383,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/uttar-pradesh/congress-believes-in-beta-bachao-beta-badhao-bjp-on-rahul-gandhis-rae-bareli-nomination/articleshow/109843445.cms'
384,384,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/delhi/congress-digvijay-singh-posts-video-accuses-bjps-manoj-tiwari-of-bogus-voting/articleshow/110521415.cms'
385,385,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india-general-elections-2024-live-updates-phase-7-lok-sabha-polls-constituencies-candidates-pm-modi-rahul-gandhi-latest-news-27th-may/liveblog/110450046.cms'
386,386,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/bjp-govts-in-10-to-15-states-will-collapse-once-india-bloc-is-voted-to-power-at-centre-pawan-khera/articleshow/109784894.cms'
387,387,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/india-bloc-will-disintegrate-khata-khat-after-june-4-pm-modi-in-ups-pratapgarh/articleshow/110183743.cms'
388,388,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/bihar/public-support-for-india-bloc-similar-to-janata-party-wave-of-1977-digvijaya-singh/articleshow/110275655.cms'
389,389,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/prajwal-revanna-raped-400-women-alleges-rahul-gandhi-seeks-pm-apology/videoshow/109784209.cms'
390,390,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/maharashtra/maharashtra-congress-president-nana-patole-says-modi-is-unsure-of-retaining-power/articleshow/110011395.cms'
391,391,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/if-any-atrocity-happens-to-any-woman-priyanka-gandhi-condemns-assault-on-swati-maliwal-aap-faces-heat/articleshow/110182517.cms'
392,392,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/mallikarjun-kharges-turnout-delay-charge-aimed-at-creating-confusion-eci/articleshow/110019270.cms'
393,393,b'Economic Times',b'https://economictimes.indiatimes.com/news/newsblogs/india-general-elections-2024-live-updates-pm-modi-rahul-gandhi-lok-sabha-polls-phase-7-exit-poll-result-prediction-latest-news-29th-may/liveblog/110517768.cms'
394,394,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/telangana/this-is-why-our-pm-says-that-we-need-congress-mukt-bharat-annamalai-on-sam-pitrodas-racist-remark/articleshow/109946064.cms'
395,395,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/bihar/a-contest-between-son-and-daughter-of-two-jdu-ministers/articleshow/110019210.cms'
396,396,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/bihar/pm-modi-promised-to-change-bihar-only-thing-changed-was-nitishs-alliances-congress/articleshow/110295777.cms'
397,397,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/political-games-opposition-questions-eci-over-delay-in-updating-phase-i-ii-polling-data/videoshow/109783152.cms'
398,398,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/bjp-promotes-the-corrupt-and-those-who-do-not-talk-about-peoples-welfare-priyanka-gandhi-vadra/articleshow/109783143.cms'
399,399,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/jal-jeevan-mission-failed-ganga-not-cleaned-bjps-washing-machine-active-in-wb-jairam-ramesh/articleshow/110056096.cms'
400,400,b'The Indian Express',b'https://indianexpress.com/elections/congress-to-remove-50-cap-on-reservation-quota-if-elected-to-power-rahul-gandhi-lok-sabha-elections-9306512/'
401,401,b'The Hans India',b'https://www.thehansindia.com/news/national/amid-opposition-by-most-parties-tripura-govt-to-implement-caa-879063'
402,402,b'The Hans India',b'https://www.thehansindia.com/news/national/rahul-dares-pm-modi-to-promise-removal-of-50-pc-quota-limit-says-cong-will-do-if-voted-to-power-876685'
403,403,b'LatestLY',b'https://www.latestly.com/india/news/lok-sabha-elections-2024-this-election-being-fought-to-protect-constitution-and-reservations-says-rahul-gandhi-5942848.html'
404,404,b'LatestLY',b'https://www.latestly.com/india/politics/lok-sabha-elections-2024-maharashtra-has-the-capacity-to-change-countrys-future-says-congress-leader-rahul-gandhi-5938457.html'
405,405,b'LatestLY',b'https://www.latestly.com/india/news/lok-sabha-elections-2024-rahul-gandhi-dares-pm-narendra-modi-to-promise-removal-of-50-quota-limit-on-reservation-says-congress-will-do-if-voted-to-power-5941882.html'
406,406,b'Social News XYZ',b'https://www.socialnews.xyz/2024/05/17/amid-opposition-by-most-parties-tripura-govt-to-implement-caa/'
407,407,b'Social News XYZ',b'https://www.socialnews.xyz/2024/05/05/this-election-being-fought-to-protect-constitution-reservations-rahul-gandhi/'
408,408,b'Social News XYZ',b'https://www.socialnews.xyz/2024/05/05/rahul-dares-pm-modi-to-promise-removal-of-50-pc-quota-limit-says-cong-will-do-if-voted-to-power/'
409,409,b'Social News XYZ',b'https://www.socialnews.xyz/2024/05/03/maharashtra-has-the-capacity-to-change-countrys-future-says-rahul-gandhi/'
410,410,"b'International Business Times, India Edition'",b'https://www.ibtimes.co.in/rahul-gandhi-dares-pm-modi-promise-removal-50-pc-quota-limit-says-cong-will-do-if-voted-power-867911'
411,411,"b'International Business Times, India Edition'",b'https://www.ibtimes.co.in/this-election-being-fought-protect-constitution-reservations-rahul-gandhi-telangana-867919'
412,412,b'The Shillong Times',b'https://theshillongtimes.com/2024/05/17/amid-opposition-by-most-parties-tripura-govt-to-implement-caa/'
413,413,b'Ommcom News',b'https://ommcomnews.com/india-news/rahul-dares-pm-modi-to-promise-removal-of-50-pc-quota-limit-says-cong-will-do-if-voted-to-power'
414,414,b'Ommcom News',b'https://ommcomnews.com/india-news/amid-opposition-by-most-parties-tripura-govt-to-implement-caa'
415,415,b'Ommcom News',b'https://ommcomnews.com/india-news/this-election-being-fought-to-protect-constitution-reservations-rahul-gandhi'
416,416,b'MorungExpress',b'https://morungexpress.com/rahul-dares-pm-modi-to-promise-removal-of-50-pc-quota-limit-says-cong-will-do-if-voted-to-power'
417,417,b'MorungExpress',b'https://morungexpress.com/this-election-being-fought-to-protect-constitution-reservations-rahul-gandhi'
418,418,b'Mangalorean.com',b'https://www.mangalorean.com/rahul-dares-pm-modi-to-promise-removal-of-50-pc-quota-limit-says-cong-will-do-if-voted-to-power/'
419,419,b'Mangalorean.com',b'https://www.mangalorean.com/maharashtra-has-the-capacity-to-change-countrys-future-says-rahul-gandhi/'
420,420,b'Mangalorean.com',b'https://www.mangalorean.com/this-election-being-fought-to-protect-constitution-reservations-rahul-gandhi/'
421,421,b'Local News for British Asian and Indian Community in London',b'https://asianlite.com/2024/india-news/congress-says-modi-failed-to-declare-marathi-as-classical-language/'
422,422,b'Local News for British Asian and Indian Community in London',b'https://asianlite.com/2024/politics/rahul-dares-modi-to-remove-50-quota-limit/'
423,423,b'Forever NEWS',b'https://www.forevernews.in/politics/rahul-dares-pm-modi-to-promise-removal-of-50-pc-quota-limit-says-cong-will-do-if-voted-to-power-845059'
424,424,b'Andhrawatch',b'https://andhrawatch.com/this-election-being-fought-to-protect-constitution-reservations-rahul-gandhi/'
425,425,b'Weekly Voice',b'https://weeklyvoice.com/amid-opposition-by-most-parties-tripura-govt-to-implement-caa/'
426,426,b'Weekly Voice',b'https://weeklyvoice.com/maharashtra-has-the-capacity-to-change-countrys-future-says-rahul-gandhi/'
427,427,b'Weekly Voice',b'https://weeklyvoice.com/rahul-dares-pm-modi-to-promise-removal-of-50-pc-quota-limit-says-cong-will-do-if-voted-to-power/'
428,428,b'News Room Odisha',b'https://newsroomodisha.com/this-election-being-fought-to-protect-constitution-reservations-rahul-gandhi/'
429,429,b'News Room Odisha',b'https://newsroomodisha.com/maharashtra-has-the-capacity-to-change-countrys-future-says-rahul-gandhi/'
430,430,b'therahnuma.com',b'https://therahnuma.com/rahul-dares-pm-modi-to-promise-removal-of-50-pc-quota-limit-says-cong-will-do-if-voted-to-power/'
431,431,b'News Room Odisha',b'https://newsroomodisha.com/rahul-dares-pm-modi-to-promise-removal-of-50-pc-quota-limit-says-cong-will-do-if-voted-to-power/'
432,432,b'punemirror.com',b'https://punemirror.com/pune/politics/we-will-remove-50-pc-cap-on-quota-if-elected-gandhi/cid1714813077.htm'
433,433,b'Yahoo News',b'https://sg.news.yahoo.com/india-bjps-election-videos-targeting-112425609.html'
434,434,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/polling-in-93-lok-sabha-seats-on-tuesday-pm-modi-amit-shah-to-cast-vote-in-gandhinagar/articleshow/109893590.cms'
435,435,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/karnataka/pm-modi-allowed-prajwal-revanna-to-flee-then-cancelled-all-karnataka-meets-as-he-was-afraid-rahul-gandhi/articleshow/109795099.cms'
436,436,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/pms-charge-that-congress-will-run-bulldozer-on-ram-temple-complete-lie-mallikarjun-kharge/articleshow/110333847.cms'
437,437,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/uttar-pradesh/country-will-see-new-film-to-be-released-on-june-4-akhilesh-yadav/articleshow/110336658.cms'
438,438,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/pm-modi-should-break-silence-on-socio-economic-census-jairam-ramesh/articleshow/110010082.cms'
439,439,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/i-know-system-aligned-against-lower-castes-as-my-grandmother-father-were-pm-rahul-gandhi/articleshow/110341704.cms'
440,440,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/karnataka/modi-hatao-desh-bachao-mallikarjun-kharge-urges-people-to-unite-to-save-constitution-democracy/articleshow/109758457.cms'
441,441,b'Economic Times',b'https://economictimes.indiatimes.com/wealth/legal/will/does-art-39b-allow-government-to-take-over-your-property/articleshow/110168453.cms'
442,442,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/pm-modi-is-jhoothjeevi-losing-his-memory-jairam-ramesh/articleshow/110302286.cms'
443,443,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/telangana/is-pm-modis-promise-for-madiga-sub-quota-in-telangana-just-a-jumla-asks-congress/articleshow/109949070.cms'
444,444,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/poor-people-have-more-children-why-only-muslims-are-being-targeted-mallikarjun-kharge-asks-pm-modi/articleshow/109733665.cms'
